NIFTI File Name,x_position,y_position,z_position,real,synth_version
157_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,133,109,62,False,V5
157_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,81,154,33,False,V6
157_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,86,174,41,False,V7
157_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,101,138,55,False,V8
157_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,41,147,47,False,V9
157_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,120,86,40,False,V10
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,70,196,35,False,V1
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,116,186,19,False,V2
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,46,75,36,False,V3
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,124,140,44,False,V4
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,133,129,56,False,V5
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,112,126,33,False,V6
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,59,195,39,False,V7
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,61,195,48,False,V8
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,122,121,54,False,V9
157_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,34,105,47,False,V10
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,121,187,41,False,V1
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,151,148,32,False,V2
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,93,92,48,False,V3
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,140,135,49,False,V4
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,57,96,45,False,V5
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,62,105,50,False,V6
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,127,89,26,False,V7
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,63,110,63,False,V8
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,36,90,40,False,V9
157_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,58,180,39,False,V10
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,45,138,48,False,V1
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,109,133,60,False,V2
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,98,196,52,False,V3
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,132,180,33,False,V4
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,31,164,39,False,V5
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,59,75,57,False,V6
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,68,100,43,False,V7
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,93,165,10,False,V8
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,96,88,55,False,V9
159_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,108,182,7,False,V10
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,44,170,52,False,V1
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,92,179,44,False,V2
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,65,183,21,False,V3
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,31,98,50,False,V4
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,111,96,41,False,V5
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,80,69,33,False,V6
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,119,134,34,False,V7
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,69,142,63,False,V8
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,85,122,60,False,V9
159_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,26,124,53,False,V10
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,74,76,60,False,V1
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,100,114,62,False,V2
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,46,202,28,False,V3
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,72,127,29,False,V4
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,98,114,60,False,V5
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,71,69,55,False,V6
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,112,150,33,False,V7
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,101,203,27,False,V8
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,118,125,35,False,V9
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,110,204,34,False,V10
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,27,141,46,False,V1
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,78,126,42,False,V2
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,90,174,23,False,V3
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,46,157,33,False,V4
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,85,183,26,False,V5
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,73,204,48,False,V6
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,82,145,27,False,V7
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,108,123,51,False,V8
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,95,167,25,False,V9
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,128,123,58,False,V10
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,66,119,64,False,V1
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,71,118,70,False,V2
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,35,137,28,False,V3
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,73,175,12,False,V4
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,119,151,19,False,V5
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,79,184,5,False,V6
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,121,160,27,False,V7
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,126,111,50,False,V8
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,113,206,41,False,V9
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,97,162,14,False,V10
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,104,59,34,False,V1
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,43,150,46,False,V2
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,80,121,31,False,V3
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,84,147,22,False,V4
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,127,76,40,False,V5
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,96,188,46,False,V6
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,86,65,42,False,V7
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,54,61,36,False,V8
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,41,85,48,False,V9
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,74,114,29,False,V10
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,45,166,46,False,V1
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,132,125,39,False,V2
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,29,170,30,False,V3
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,131,177,36,False,V4
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,116,177,13,False,V5
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,116,164,64,False,V6
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,42,105,24,False,V7
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,100,164,70,False,V8
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,76,79,46,False,V9
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,50,114,68,False,V10
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,30,127,45,False,V1
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,65,111,38,False,V2
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,90,118,56,False,V3
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,124,177,35,False,V4
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,58,64,32,False,V5
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,93,179,46,False,V6
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,66,204,41,False,V7
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,90,157,28,False,V8
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,76,146,64,False,V9
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,78,166,68,False,V10
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,103,131,25,False,V1
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,108,123,54,False,V2
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,30,168,31,False,V3
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,33,151,55,False,V4
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,23,153,37,False,V5
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,63,154,21,False,V6
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,61,159,11,False,V7
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,123,152,18,False,V8
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,75,60,44,False,V9
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,70,180,52,False,V10
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,102,47,48,False,V1
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,124,86,21,False,V2
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,74,121,56,False,V3
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,108,122,44,False,V4
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,77,174,63,False,V5
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,86,197,29,False,V6
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,68,180,49,False,V7
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,69,179,43,False,V8
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,37,148,36,False,V9
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,29,150,51,False,V10
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,109,152,27,False,V1
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,73,149,55,False,V2
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,115,68,36,False,V3
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,106,153,17,False,V4
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,56,166,51,False,V5
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,29,105,35,False,V6
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,49,171,53,False,V7
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,75,146,37,False,V8
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,65,175,20,False,V9
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,86,150,46,False,V10
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,120,141,55,False,V1
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,46,191,32,False,V2
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,149,163,53,False,V3
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,135,144,49,False,V4
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,85,214,34,False,V5
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,98,148,59,False,V6
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,132,146,67,False,V7
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,51,112,69,False,V8
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,84,161,58,False,V9
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,124,90,38,False,V10
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,95,154,52,False,V1
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,127,117,57,False,V2
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,30,110,45,False,V3
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,72,46,49,False,V4
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,44,102,36,False,V5
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,117,153,32,False,V6
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,57,96,23,False,V7
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,74,116,67,False,V8
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,70,171,29,False,V9
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,110,173,26,False,V10
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,148,135,61,False,V1
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,46,192,44,False,V2
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,104,172,58,False,V3
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,130,145,34,False,V4
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,118,185,27,False,V5
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,129,102,32,False,V6
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,111,157,22,False,V7
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,60,127,57,False,V8
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,43,114,45,False,V9
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,54,144,66,False,V10
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,149,115,48,False,V1
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,95,132,60,False,V2
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,41,110,44,False,V3
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,55,127,41,False,V4
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,96,195,30,False,V5
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,67,171,54,False,V6
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,96,57,50,False,V7
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,113,184,48,False,V8
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,70,167,13,False,V9
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,82,148,64,False,V10
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,125,134,51,False,V1
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,34,149,42,False,V2
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,113,170,32,False,V3
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,115,109,19,False,V4
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,137,155,41,False,V5
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,94,94,67,False,V6
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,150,163,39,False,V7
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,103,80,54,False,V8
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,75,66,58,False,V9
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,124,100,55,False,V10
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,49,181,41,False,V1
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,64,90,63,False,V2
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,20,150,41,False,V3
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,99,187,42,False,V4
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,51,78,46,False,V5
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,71,132,60,False,V6
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,62,182,45,False,V7
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,47,167,20,False,V8
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,120,102,34,False,V9
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,145,88,28,False,V10
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,136,146,57,False,V1
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,65,72,45,False,V2
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,80,140,36,False,V3
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,113,112,31,False,V4
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,113,103,58,False,V5
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,97,56,56,False,V6
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,43,91,43,False,V7
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,45,98,32,False,V8
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,84,84,48,False,V9
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,53,158,55,False,V10
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,40,130,29,False,V1
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,70,65,49,False,V2
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,43,114,59,False,V3
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,71,152,30,False,V4
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,37,78,47,False,V5
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,114,86,39,False,V6
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,100,149,28,False,V7
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,44,200,31,False,V8
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,77,204,40,False,V9
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,126,113,35,False,V10
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,142,117,36,False,V1
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,73,170,14,False,V2
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,124,171,34,False,V3
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,69,104,60,False,V4
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,113,148,12,False,V5
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,59,91,58,False,V6
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,114,61,43,False,V7
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,60,192,42,False,V8
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,58,161,16,False,V9
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,68,84,39,False,V10
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,142,156,28,False,V1
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,64,107,64,False,V2
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,137,168,17,False,V3
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,45,170,39,False,V4
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,70,127,67,False,V5
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,140,166,32,False,V6
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,62,186,50,False,V7
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,50,100,58,False,V8
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,47,75,42,False,V9
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,116,166,8,False,V10
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,49,156,51,False,V1
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,94,51,53,False,V2
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,94,141,8,False,V3
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,107,154,49,False,V4
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,31,98,48,False,V5
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,104,142,59,False,V6
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,78,127,29,False,V7
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,77,212,38,False,V8
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,64,163,16,False,V9
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,60,171,52,False,V10
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,115,185,22,False,V1
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,99,156,62,False,V2
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,78,158,51,False,V3
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,46,164,47,False,V4
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,106,163,54,False,V5
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,32,171,34,False,V6
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,27,108,56,False,V7
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,89,73,47,False,V8
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,128,124,34,False,V9
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,64,166,51,False,V10
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,38,115,39,False,V1
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,102,91,65,False,V2
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,48,71,43,False,V3
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,81,182,15,False,V4
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,75,172,49,False,V5
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,59,149,60,False,V6
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,81,166,52,False,V7
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,82,191,54,False,V8
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,56,172,19,False,V9
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,106,201,23,False,V10
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,103,126,59,False,V1
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,117,81,56,False,V2
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,114,175,31,False,V3
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,137,109,30,False,V4
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,45,149,29,False,V5
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,122,132,56,False,V6
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,40,169,34,False,V7
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,135,160,42,False,V8
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,48,87,54,False,V9
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,79,133,23,False,V10
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,52,127,42,False,V1
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,59,130,40,False,V2
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,47,137,53,False,V3
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,82,123,63,False,V4
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,58,134,61,False,V5
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,104,163,30,False,V6
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,60,140,39,False,V7
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,94,87,53,False,V8
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,72,153,16,False,V9
